수행시각,뽑기ID,groupID,아이템명,뽑기횟수,뽑기확률(%),기대확률(%),오차(%)
2023-02-26 23:24,630210,10208,나디아,3970,0.397,0.3843,3.3047
2023-02-26 23:24,630210,10208,파이어 워크스,3857,0.3857,0.3843,0.3643
2023-02-26 23:24,630210,10208,시리아,3868,0.3868,0.3843,0.6505
2023-02-26 23:24,630210,10208,디아나,3794,0.3794,0.3843,1.275
2023-02-26 23:24,630210,10208,트루디,3752,0.3752,0.3843,2.3679
2023-02-26 23:24,630210,10208,코사르,11984,1.1984,1.2012,0.2331
2023-02-26 23:24,630210,10208,시에나,11966,1.1966,1.2012,0.383
2023-02-26 23:24,630210,10208,베자렐,3806,0.3806,0.3843,0.9628
2023-02-26 23:24,630210,10208,센토,12181,1.2181,1.2012,1.4069
2023-02-26 23:24,630210,10208,파시에,3908,0.3908,0.3843,1.6914
2023-02-26 23:24,630210,10208,벨라,3849,0.3849,0.3843,0.1561
2023-02-26 23:24,630210,10208,아니타,3922,0.3922,0.3843,2.0557
2023-02-26 23:24,630210,10208,카사,3813,0.3813,0.3843,0.7806
2023-02-26 23:24,630210,10208,베르디,3835,0.3835,0.3843,0.2082
2023-02-26 23:24,630210,10208,캐스퍼,3753,0.3753,0.3843,2.3419
2023-02-26 23:24,630210,10208,블러디 뱀파이어,3868,0.3868,0.3843,0.6505
2023-02-26 23:24,630210,10208,메타트론,2556,0.2556,0.2589,1.2746
2023-02-26 23:24,630210,10208,아폴론,2570,0.257,0.2589,0.7339
2023-02-26 23:24,630210,10208,다크 나이트,1243,0.1243,0.1234,0.7293
2023-02-26 23:24,630210,10208,메타트론 아처,2580,0.258,0.2589,0.3476
2023-02-26 23:24,630210,10208,데빌헌터,1187,0.1187,0.1234,3.8088
2023-02-26 23:24,630210,10208,이프리트,807,0.0807,0.074,9.0541
2023-02-26 23:24,630210,10208,아르테미스,2636,0.2636,0.2589,1.8154
2023-02-26 23:24,630210,10208,듀라한,776,0.0776,0.074,4.8649
2023-02-26 23:24,630210,10208,크로노스,2651,0.2651,0.2589,2.3947
2023-02-26 23:24,630210,10208,다크 스팅어,1156,0.1156,0.1234,6.3209
2023-02-26 23:24,630210,10208,엘더 스팅어,1180,0.118,0.1234,4.376
2023-02-26 23:24,630210,10208,오페르시나,2632,0.2632,0.2589,1.6609
2023-02-26 23:24,630210,10208,오페르시나 아처,2459,0.2459,0.2466,0.2839
2023-02-26 23:24,630210,10208,크로노스 아처,2549,0.2549,0.2466,3.3658
2023-02-26 23:24,630210,10208,비숍,2467,0.2467,0.2466,0.0406
2023-02-26 23:24,630210,10208,에리스,2452,0.2452,0.2466,0.5677
2023-02-26 23:24,630210,10208,발키리,1200,0.12,0.1234,2.7553
2023-02-26 23:24,630210,10208,암살단 암흑,2400,0.24,0.2466,2.6764
2023-02-26 23:24,630210,10208,넵튠,2411,0.2411,0.2466,2.2303
2023-02-26 23:24,630210,10208,암살단 칠흑,2505,0.2505,0.2466,1.5815
2023-02-26 23:24,630210,10208,넵튠 아처,2429,0.2429,0.2466,1.5004
2023-02-26 23:24,630210,10208,네케브,2382,0.2382,0.2466,3.4063
2023-02-26 23:24,630210,10208,다크 메이지,1221,0.1221,0.1234,1.0535
2023-02-26 23:24,630210,10208,엘사라드,2452,0.2452,0.2466,0.5677
2023-02-26 23:24,630210,10208,바알베크의 사령관,2435,0.2435,0.2466,1.2571
2023-02-26 23:24,630210,10208,유피테르의 사념,2466,0.2466,0.2466,0.0
2023-02-26 23:24,630210,10208,아바돈,2479,0.2479,0.2466,0.5272
2023-02-26 23:24,630210,10208,아누비스,2470,0.247,0.2466,0.1622
2023-02-26 23:24,630210,10208,센티넬,2380,0.238,0.2466,3.4874
2023-02-26 23:24,630210,10208,여신 칼리,1221,0.1221,0.1233,0.9732
2023-02-26 23:24,630210,10208,엠퍼사이저,2487,0.2487,0.2466,0.8516
2023-02-26 23:24,630210,10208,스나이퍼 로즈레인,1179,0.1179,0.1233,4.3796
2023-02-26 23:24,630210,10208,각성한 라르카,1231,0.1231,0.1233,0.1622
2023-02-26 23:24,630210,10208,이자벨,1229,0.1229,0.1233,0.3244
2023-02-26 23:24,630210,10208,카오스 가디언,1328,0.1328,0.1233,7.7048
2023-02-26 23:24,630210,10208,카를로스,1209,0.1209,0.1233,1.9465
2023-02-26 23:24,630210,10208,미드나잇 에르메스,1274,0.1274,0.1233,3.3252
2023-02-26 23:24,630210,10208,휠카셀,2439,0.2439,0.2466,1.0949
2023-02-26 23:24,630210,10208,레오넬,1250,0.125,0.1233,1.3788
2023-02-26 23:24,630210,10208,엘로이,730,0.073,0.074,1.3514
2023-02-26 23:24,630210,10208,아델리아,1174,0.1174,0.1233,4.7851
2023-02-26 23:24,630210,10208,이안,1191,0.1191,0.1233,3.4063
2023-02-26 23:24,630210,10208,팔란,1155,0.1155,0.1233,6.326
2023-02-26 23:24,630210,10208,로드 오브 아크리언,593,0.0593,0.0617,3.8898
2023-02-26 23:24,630210,10208,수라,2515,0.2515,0.2466,1.987
2023-02-26 23:24,630210,10208,베놈리퍼,1254,0.1254,0.1233,1.7032
2023-02-26 23:24,630210,10208,오페르시나 어쌔신,2474,0.2474,0.2466,0.3244
2023-02-26 23:24,630210,10208,암살단 일격,2341,0.2341,0.2466,5.0689
2023-02-26 23:24,630210,10208,메타트론 어쌔신,2467,0.2467,0.2466,0.0406
2023-02-26 23:24,630210,10208,다크 어쌔신,1240,0.124,0.1233,0.5677
2023-02-26 23:24,630210,10208,넵튠 슬레이어,2416,0.2416,0.2466,2.0276
2023-02-26 23:24,630210,10208,미드나잇 아르테미스,2325,0.2325,0.2466,5.7178
2023-02-26 23:24,630210,10208,제롬,1208,0.1208,0.1233,2.0276
2023-02-26 23:24,630210,10208,바알베크의 집행관,2403,0.2403,0.2466,2.5547
2023-02-26 23:24,630210,10208,릴리언스,594,0.0594,0.0617,3.7277
2023-02-26 23:24,630210,10208,릴리아,658,0.0658,0.0617,6.6451
2023-02-26 23:24,630210,10208,라르카 강궁병,1219,0.1219,0.1233,1.1354
2023-02-26 23:24,630210,10208,리치 나이트,1230,0.123,0.1233,0.2433
2023-02-26 23:24,630210,10208,러셀,555,0.0555,0.0617,10.0486
2023-02-26 23:24,630210,10208,릴리안,1158,0.1158,0.111,4.3243
2023-02-26 23:24,630210,10208,라르카 집행자,1143,0.1143,0.111,2.973
2023-02-26 23:24,630210,10208,실피드,589,0.0589,0.0617,4.5381
2023-02-26 23:24,630210,10208,아레스 아처,599,0.0599,0.0617,2.9173
2023-02-26 23:24,360000,10008,캣시,99143,9.9143,9.9047,0.0969
2023-02-26 23:24,360000,10008,갈리,98924,9.8924,9.9047,0.1242
2023-02-26 23:24,360000,10008,코볼트,98927,9.8927,9.9047,0.1212
2023-02-26 23:24,360000,10008,로비어,98683,9.8683,9.9047,0.3675
2023-02-26 23:24,360000,10008,맨드레이크,99381,9.9381,9.9047,0.3372
2023-02-26 23:24,360000,10008,레무르,99073,9.9073,9.9047,0.0263
2023-02-26 23:24,360000,10008,넛츠,99218,9.9218,9.9046,0.1737
2023-02-26 23:24,360000,10008,스컬리,99233,9.9233,9.9046,0.1888
2023-02-26 23:24,360000,10008,가고일,22431,2.2431,2.2458,0.1202
2023-02-26 23:24,360000,10008,인형 레비,22688,2.2688,2.2457,1.0286
2023-02-26 23:24,360000,10008,인형 테디,22343,2.2343,2.2458,0.5121
2023-02-26 23:24,360000,10008,뚱냥,22541,2.2541,2.2458,0.3696
2023-02-26 23:24,360000,10008,와이번,22294,2.2294,2.2458,0.7303
2023-02-26 23:24,360000,10008,녹튜,22700,2.27,2.2457,1.0821
2023-02-26 23:24,360000,10008,플라틀,22362,2.2362,2.2457,0.423
2023-02-26 23:24,360000,10008,로간,22303,2.2303,2.2457,0.6858
2023-02-26 23:24,360000,10008,맨드라퀸,22283,2.2283,2.2457,0.7748
2023-02-26 23:24,360000,10008,레비아탄,555,0.0555,0.0551,0.726
2023-02-26 23:24,360000,10008,이그리트,528,0.0528,0.0551,4.1742
2023-02-26 23:24,360000,10008,웬투스,570,0.057,0.0551,3.4483
2023-02-26 23:24,360000,10008,테이아,552,0.0552,0.0551,0.1815
2023-02-26 23:24,360000,10008,루멘,536,0.0536,0.0551,2.7223
2023-02-26 23:24,360000,10008,칼리고,524,0.0524,0.0551,4.9002
2023-02-26 23:24,360000,10008,켈베로스,566,0.0566,0.0551,2.7223
2023-02-26 23:24,360000,10008,엠퍼,552,0.0552,0.0551,0.1815
2023-02-26 23:24,360000,10008,스피릿 매지션,556,0.0556,0.0551,0.9074
2023-02-26 23:24,360000,10008,팬텀,534,0.0534,0.055,2.9091
2023-02-26 23:24,360001,10009,갈리,98395,9.8395,9.8937,0.5478
2023-02-26 23:24,360001,10009,캣시,99376,9.9376,9.8937,0.4437
2023-02-26 23:24,360001,10009,레무르,98878,9.8878,9.8936,0.0586
2023-02-26 23:24,360001,10009,코볼트,98990,9.899,9.8937,0.0536
2023-02-26 23:24,360001,10009,로비어,99188,9.9188,9.8937,0.2537
2023-02-26 23:24,360001,10009,맨드레이크,99142,9.9142,9.8936,0.2082
2023-02-26 23:24,360001,10009,넛츠,99084,9.9084,9.8936,0.1496
2023-02-26 23:24,360001,10009,스컬리,99057,9.9057,9.8936,0.1223
2023-02-26 23:24,360001,10009,가고일,22497,2.2497,2.2458,0.1737
2023-02-26 23:24,360001,10009,인형 테디,22235,2.2235,2.2458,0.993
2023-02-26 23:24,360001,10009,와이번,22262,2.2262,2.2458,0.8727
2023-02-26 23:24,360001,10009,인형 레비,22473,2.2473,2.2457,0.0712
2023-02-26 23:24,360001,10009,뚱냥,22561,2.2561,2.2458,0.4586
2023-02-26 23:24,360001,10009,녹튜,22178,2.2178,2.2457,1.2424
2023-02-26 23:24,360001,10009,로간,22598,2.2598,2.2457,0.6279
2023-02-26 23:24,360001,10009,플라틀,22431,2.2431,2.2457,0.1158
2023-02-26 23:24,360001,10009,맨드라퀸,22220,2.222,2.2457,1.0554
2023-02-26 23:24,360001,10009,레비아탄,466,0.0466,0.0501,6.986
2023-02-26 23:24,360001,10009,이그리트,523,0.0523,0.0501,4.3912
2023-02-26 23:24,360001,10009,테이아,501,0.0501,0.0501,0.0
2023-02-26 23:24,360001,10009,웬투스,500,0.05,0.0501,0.1996
2023-02-26 23:24,360001,10009,루멘,537,0.0537,0.0501,7.1856
2023-02-26 23:24,360001,10009,켈베로스,505,0.0505,0.0501,0.7984
2023-02-26 23:24,360001,10009,칼리고,491,0.0491,0.0501,1.996
2023-02-26 23:24,360001,10009,엠퍼,514,0.0514,0.0501,2.5948
2023-02-26 23:24,360001,10009,스피릿 매지션,515,0.0515,0.0501,2.7944
2023-02-26 23:24,360001,10009,팬텀,493,0.0493,0.05,1.4
2023-02-26 23:24,360001,10009,라이칸,500,0.05,0.05,0.0
2023-02-26 23:24,360001,10009,심해의 레비아탄,145,0.0145,0.0147,1.3605
2023-02-26 23:24,360001,10009,화염의 이그리트,151,0.0151,0.0147,2.7211
2023-02-26 23:24,360001,10009,황야의 테이아,156,0.0156,0.0147,6.1224
2023-02-26 23:24,360001,10009,홍염의 루멘,152,0.0152,0.0147,3.4014
2023-02-26 23:24,360001,10009,돌풍의 웬투스,128,0.0128,0.0147,12.9252
2023-02-26 23:24,360001,10009,월광의 칼리고,158,0.0158,0.0147,7.483
2023-02-26 23:24,360003,10000,캣시,99561,9.9561,9.8937,0.6307
2023-02-26 23:24,360003,10000,갈리,98793,9.8793,9.8937,0.1455
2023-02-26 23:24,360003,10000,레무르,98852,9.8852,9.8936,0.0849
2023-02-26 23:24,360003,10000,로비어,98722,9.8722,9.8937,0.2173
2023-02-26 23:24,360003,10000,맨드레이크,98654,9.8654,9.8936,0.285
2023-02-26 23:24,360003,10000,코볼트,98966,9.8966,9.8937,0.0293
2023-02-26 23:24,360003,10000,넛츠,99181,9.9181,9.8936,0.2476
2023-02-26 23:24,360003,10000,스컬리,99064,9.9064,9.8936,0.1294
2023-02-26 23:24,360003,10000,뚱냥,20108,2.0108,2.0212,0.5145
2023-02-26 23:24,360003,10000,인형 레비,20111,2.0111,2.0212,0.4997
2023-02-26 23:24,360003,10000,가고일,20085,2.0085,2.0212,0.6283
2023-02-26 23:24,360003,10000,와이번,20158,2.0158,2.0212,0.2672
2023-02-26 23:24,360003,10000,인형 테디,20300,2.03,2.0212,0.4354
2023-02-26 23:24,360003,10000,로간,20209,2.0209,2.0212,0.0148
2023-02-26 23:24,360003,10000,녹튜,20041,2.0041,2.0212,0.846
2023-02-26 23:24,360003,10000,플라틀,20120,2.012,2.0211,0.4502
2023-02-26 23:24,360003,10000,레이지,20379,2.0379,2.0211,0.8312
2023-02-26 23:24,360003,10000,맨드라퀸,20386,2.0386,2.0211,0.8659
2023-02-26 23:24,360003,10000,이그리트,219,0.0219,0.0223,1.7937
2023-02-26 23:24,360003,10000,레비아탄,232,0.0232,0.0223,4.0359
2023-02-26 23:24,360003,10000,테이아,219,0.0219,0.0223,1.7937
2023-02-26 23:24,360003,10000,루멘,230,0.023,0.0223,3.139
2023-02-26 23:25,360003,10000,웬투스,215,0.0215,0.0223,3.5874
2023-02-26 23:25,360003,10000,켈베로스,211,0.0211,0.0223,5.3812
2023-02-26 23:25,360003,10000,스피릿 매지션,207,0.0207,0.0223,7.1749
2023-02-26 23:25,360003,10000,칼리고,215,0.0215,0.0223,3.5874
2023-02-26 23:25,360003,10000,팬텀,241,0.0241,0.0223,8.0717
2023-02-26 23:25,360003,10000,엠퍼,201,0.0201,0.0223,9.8655
2023-02-26 23:25,360003,10000,라이칸,215,0.0215,0.0223,3.5874
2023-02-26 23:25,360003,10000,미노타우르스,230,0.023,0.0223,3.139
2023-02-26 23:25,360003,10000,찰스,172,0.0172,0.0169,1.7751
2023-02-26 23:25,360003,10000,혼돈의 유니콘,231,0.0231,0.0222,4.0541
2023-02-26 23:25,360003,10000,마법인형 알레브,216,0.0216,0.0222,2.7027
2023-02-26 23:25,360003,10000,마법인형 벡,246,0.0246,0.0222,10.8108
2023-02-26 23:25,360003,10000,질서의 유니콘,225,0.0225,0.0222,1.3514
2023-02-26 23:25,360003,10000,그라둔,195,0.0195,0.0222,12.1622
2023-02-26 23:25,360003,10000,폴라베어,221,0.0221,0.0222,0.4505
2023-02-26 23:25,360003,10000,스핑크스,195,0.0195,0.0222,12.1622
2023-02-26 23:25,360003,10000,땅의 정령,251,0.0251,0.0222,13.0631
2023-02-26 23:25,360003,10000,화과산 돌 원숭이,226,0.0226,0.0222,1.8018
2023-02-26 23:25,360003,10000,물의 정령,220,0.022,0.0222,0.9009
2023-02-26 23:25,360003,10000,불의 정령,193,0.0193,0.0222,13.0631
2023-02-26 23:25,360003,10000,바람의 정령,211,0.0211,0.0222,4.955
2023-02-26 23:24,360003,10000,쌍둥이 창병 폴,19,0.0019,0.0029,34.4828
2023-02-26 23:24,360003,10000,쌍둥이 창병 암,28,0.0028,0.0029,3.4483
2023-02-26 23:24,360003,10000,화염의 이그리트,87,0.0087,0.0087,0.0
2023-02-26 23:24,360003,10000,심해의 레비아탄,91,0.0091,0.0087,4.5977
2023-02-26 23:24,360003,10000,황야의 테이아,79,0.0079,0.0087,9.1954
2023-02-26 23:24,360003,10000,돌풍의 웬투스,86,0.0086,0.0087,1.1494
2023-02-26 23:24,360003,10000,홍염의 루멘,77,0.0077,0.0087,11.4943
2023-02-26 23:24,360003,10000,월광의 칼리고,104,0.0104,0.0087,19.5402
2023-02-26 23:24,360003,10000,제천대성 오공,31,0.0031,0.0029,6.8966
2023-02-26 23:24,360003,10000,대지의 고일,31,0.0031,0.0029,6.8966
2023-02-26 23:24,360003,10000,라르카의 마법인형,31,0.0031,0.0029,6.8966
2023-02-26 23:24,360003,10000,리치 퀸,31,0.0031,0.0029,6.8966
2023-02-26 23:24,360003,10000,스켈레톤 킹,27,0.0027,0.0029,6.8966
2023-02-26 23:24,360003,10000,듀라한,35,0.0035,0.0029,20.6897
2023-02-26 23:24,360003,10000,지휘관 투랑카,32,0.0032,0.0029,10.3448
2023-02-26 23:24,360003,10000,추장 오크볼그,30,0.003,0.0029,3.4483
2023-02-26 23:24,360003,10000,여왕 마브,21,0.0021,0.0029,27.5862
2023-02-26 23:24,360003,10000,푸른 달의 헤이크단,10,0.001,0.0013,23.0769
2023-02-26 23:24,360003,10000,해방된 헬게이트 가디언,23,0.0023,0.0028,17.8571
2023-02-26 23:25,660300,10300,가고일,98784,9.8784,9.881,0.0263
2023-02-26 23:25,660300,10300,뚱냥,98715,9.8715,9.881,0.0961
2023-02-26 23:25,660300,10300,인형 레비,98944,9.8944,9.881,0.1356
2023-02-26 23:25,660300,10300,와이번,98889,9.8889,9.881,0.08
2023-02-26 23:25,660300,10300,인형 테디,98693,9.8693,9.881,0.1184
2023-02-26 23:25,660300,10300,녹튜,98969,9.8969,9.881,0.1609
2023-02-26 23:25,660300,10300,로간,99147,9.9147,9.881,0.3411
2023-02-26 23:25,660300,10300,플라틀,98494,9.8494,9.881,0.3198
2023-02-26 23:25,660300,10300,맨드라퀸,98609,9.8609,9.881,0.2034
2023-02-26 23:25,660300,10300,레이지,98908,9.8908,9.881,0.0992
2023-02-26 23:25,660300,10300,이그리트,418,0.0418,0.0446,6.278
2023-02-26 23:25,660300,10300,테이아,463,0.0463,0.0446,3.8117
2023-02-26 23:25,660300,10300,레비아탄,461,0.0461,0.0446,3.3632
2023-02-26 23:25,660300,10300,웬투스,454,0.0454,0.0446,1.7937
2023-02-26 23:25,660300,10300,루멘,426,0.0426,0.0446,4.4843
2023-02-26 23:25,660300,10300,칼리고,427,0.0427,0.0446,4.2601
2023-02-26 23:25,660300,10300,스피릿 매지션,438,0.0438,0.0446,1.7937
2023-02-26 23:25,660300,10300,켈베로스,430,0.043,0.0446,3.5874
2023-02-26 23:25,660300,10300,엠퍼,472,0.0472,0.0446,5.8296
2023-02-26 23:25,660300,10300,팬텀,452,0.0452,0.0446,1.3453
2023-02-26 23:25,660300,10300,미노타우르스,444,0.0444,0.0446,0.4484
2023-02-26 23:25,660300,10300,마법인형 벡,472,0.0472,0.0444,6.3063
2023-02-26 23:25,660300,10300,찰스,336,0.0336,0.0338,0.5917
2023-02-26 23:25,660300,10300,라이칸,424,0.0424,0.0446,4.9327
2023-02-26 23:25,660300,10300,마법인형 알레브,408,0.0408,0.0444,8.1081
2023-02-26 23:25,660300,10300,혼돈의 유니콘,438,0.0438,0.0444,1.3514
2023-02-26 23:25,660300,10300,질서의 유니콘,448,0.0448,0.0444,0.9009
2023-02-26 23:25,660300,10300,그라둔,421,0.0421,0.0444,5.1802
2023-02-26 23:25,660300,10300,스핑크스,473,0.0473,0.0444,6.5315
2023-02-26 23:25,660300,10300,폴라베어,432,0.0432,0.0444,2.7027
2023-02-26 23:25,660300,10300,화과산 돌 원숭이,451,0.0451,0.0444,1.5766
2023-02-26 23:25,660300,10300,땅의 정령,432,0.0432,0.0444,2.7027
2023-02-26 23:25,660300,10300,물의 정령,428,0.0428,0.0444,3.6036
2023-02-26 23:25,660300,10300,바람의 정령,442,0.0442,0.0444,0.4505
2023-02-26 23:25,660300,10300,불의 정령,452,0.0452,0.0444,1.8018
2023-02-26 23:25,660300,10300,쌍둥이 창병 암,25,0.0025,0.003,16.6667
2023-02-26 23:25,660300,10300,쌍둥이 창병 폴,33,0.0033,0.003,10.0
2023-02-26 23:25,660300,10300,돌풍의 웬투스,91,0.0091,0.0086,5.814
2023-02-26 23:25,660300,10300,화염의 이그리트,84,0.0084,0.0086,2.3256
2023-02-26 23:25,660300,10300,심해의 레비아탄,93,0.0093,0.0086,8.1395
2023-02-26 23:25,660300,10300,황야의 테이아,88,0.0088,0.0086,2.3256
2023-02-26 23:25,660300,10300,홍염의 루멘,70,0.007,0.0086,18.6047
2023-02-26 23:25,660300,10300,월광의 칼리고,96,0.0096,0.0086,11.6279
2023-02-26 23:25,660300,10300,제천대성 오공,23,0.0023,0.003,23.3333
2023-02-26 23:25,660300,10300,대지의 고일,45,0.0045,0.003,50.0
2023-02-26 23:25,660300,10300,라르카의 마법인형,31,0.0031,0.0029,6.8966
2023-02-26 23:25,660300,10300,듀라한,31,0.0031,0.0029,6.8966
2023-02-26 23:25,660300,10300,리치 퀸,31,0.0031,0.0029,6.8966
2023-02-26 23:25,660300,10300,스켈레톤 킹,28,0.0028,0.0029,3.4483
2023-02-26 23:25,660300,10300,지휘관 투랑카,34,0.0034,0.0029,17.2414
2023-02-26 23:25,660300,10300,추장 오크볼그,35,0.0035,0.0029,20.6897
2023-02-26 23:25,660300,10300,푸른 달의 헤이크단,15,0.0015,0.0014,7.1429
2023-02-26 23:25,660300,10300,여왕 마브,23,0.0023,0.0029,20.6897
2023-02-26 23:25,660300,10300,해방된 헬게이트 가디언,30,0.003,0.0029,3.4483
2023-02-26 23:25,660016,10011,심해의 레비아탄,99751,9.9751,9.9389,0.3642
2023-02-26 23:25,660016,10011,쌍둥이 창병 암,33626,3.3626,3.3639,0.0386
2023-02-26 23:25,660016,10011,쌍둥이 창병 폴,33665,3.3665,3.3639,0.0773
2023-02-26 23:25,660016,10011,황야의 테이아,99246,9.9246,9.9389,0.1439
2023-02-26 23:25,660016,10011,화염의 이그리트,99968,9.9968,9.9389,0.5826
2023-02-26 23:25,660016,10011,홍염의 루멘,99894,9.9894,9.9388,0.5091
2023-02-26 23:25,660016,10011,제천대성 오공,33236,3.3236,3.3639,1.198
2023-02-26 23:25,660016,10011,돌풍의 웬투스,99085,9.9085,9.9389,0.3059
2023-02-26 23:25,660016,10011,월광의 칼리고,99644,9.9644,9.9388,0.2576
2023-02-26 23:25,660016,10011,대지의 고일,33873,3.3873,3.3639,0.6956
2023-02-26 23:25,660016,10011,라르카의 마법인형,33799,3.3799,3.3639,0.4756
2023-02-26 23:25,660016,10011,듀라한,33828,3.3828,3.3639,0.5618
2023-02-26 23:25,660016,10011,리치 퀸,33300,3.33,3.3639,1.0078
2023-02-26 23:25,660016,10011,스켈레톤 킹,33349,3.3349,3.3639,0.8621
2023-02-26 23:25,660016,10011,추장 오크볼그,33364,3.3364,3.3639,0.8175
2023-02-26 23:25,660016,10011,지휘관 투랑카,33442,3.3442,3.3639,0.5856
2023-02-26 23:25,660016,10011,여왕 마브,33422,3.3422,3.3639,0.6451
2023-02-26 23:25,660016,10011,해방된 헬게이트 가디언,33508,3.3508,3.3639,0.3894
2023-02-26 23:25,660015,10010,샤이탄,76750,7.675,7.6923,0.2249
2023-02-26 23:25,660015,10010,히들,76880,7.688,7.6923,0.0559
2023-02-26 23:25,660015,10010,콘보,76668,7.6668,7.6923,0.3315
2023-02-26 23:25,660015,10010,크루햄,77178,7.7178,7.6923,0.3315
2023-02-26 23:25,660015,10010,마릿트,76717,7.6717,7.6924,0.2691
2023-02-26 23:25,660015,10010,버터클,76594,7.6594,7.6923,0.4277
2023-02-26 23:25,660015,10010,화타포스,77397,7.7397,7.6923,0.6162
2023-02-26 23:25,660015,10010,벨제뷔트,77383,7.7383,7.6923,0.598
2023-02-26 23:25,660015,10010,백호,76539,7.6539,7.6923,0.4992
2023-02-26 23:25,660015,10010,아타락시아,76603,7.6603,7.6923,0.416
2023-02-26 23:25,660015,10010,청룡,77306,7.7306,7.6923,0.4979
2023-02-26 23:25,660015,10010,주작,77012,7.7012,7.6923,0.1157
2023-02-26 23:25,660015,10010,현무,76973,7.6973,7.6923,0.065
2023-02-26 23:25,360006,10005,이그리트,40357,4.0357,4.0378,0.052
2023-02-26 23:25,360006,10005,레비아탄,40730,4.073,4.0378,0.8718
2023-02-26 23:25,360006,10005,테이아,40344,4.0344,4.0378,0.0842
2023-02-26 23:25,360006,10005,웬투스,40124,4.0124,4.0378,0.6291
2023-02-26 23:25,360006,10005,루멘,40242,4.0242,4.0378,0.3368
2023-02-26 23:25,360006,10005,칼리고,40352,4.0352,4.0378,0.0644
2023-02-26 23:25,360006,10005,켈베로스,40833,4.0833,4.0378,1.1269
2023-02-26 23:25,360006,10005,팬텀,40124,4.0124,4.0378,0.6291
2023-02-26 23:25,360006,10005,스피릿 매지션,40256,4.0256,4.0378,0.3021
2023-02-26 23:25,360006,10005,엠퍼,40522,4.0522,4.0378,0.3566
2023-02-26 23:25,360006,10005,라이칸,40229,4.0229,4.0378,0.369
2023-02-26 23:25,360006,10005,찰스,30990,3.099,3.0928,0.2005
2023-02-26 23:25,360006,10005,미노타우르스,40505,4.0505,4.0378,0.3145
2023-02-26 23:25,360006,10005,마법인형 벡,40257,4.0257,4.0378,0.2997
2023-02-26 23:25,360006,10005,마법인형 알레브,40267,4.0267,4.0378,0.2749
2023-02-26 23:25,360006,10005,혼돈의 유니콘,40180,4.018,4.0378,0.4904
2023-02-26 23:25,360006,10005,질서의 유니콘,40674,4.0674,4.0378,0.7331
2023-02-26 23:25,360006,10005,폴라베어,40310,4.031,4.0378,0.1684
2023-02-26 23:25,360006,10005,그라둔,40575,4.0575,4.0378,0.4879
2023-02-26 23:25,360006,10005,화과산 돌 원숭이,40524,4.0524,4.0378,0.3616
2023-02-26 23:25,360006,10005,스핑크스,40463,4.0463,4.0378,0.2105
2023-02-26 23:25,360006,10005,땅의 정령,40246,4.0246,4.0378,0.3269
2023-02-26 23:25,360006,10005,바람의 정령,40459,4.0459,4.0378,0.2006
2023-02-26 23:25,360006,10005,불의 정령,40272,4.0272,4.0378,0.2625
2023-02-26 23:25,360006,10005,물의 정령,40165,4.0165,4.0378,0.5275
2023-02-26 23:25,360007,10006,쌍둥이 창병 폴,33371,3.3371,3.3082,0.8736
2023-02-26 23:25,360007,10006,화염의 이그리트,97854,9.7854,9.7746,0.1105
2023-02-26 23:25,360007,10006,심해의 레비아탄,97446,9.7446,9.7746,0.3069
2023-02-26 23:25,360007,10006,쌍둥이 창병 암,33326,3.3326,3.3082,0.7376
2023-02-26 23:25,360007,10006,황야의 테이아,98063,9.8063,9.7746,0.3243
2023-02-26 23:25,360007,10006,홍염의 루멘,97587,9.7587,9.7746,0.1627
2023-02-26 23:25,360007,10006,돌풍의 웬투스,97657,9.7657,9.7746,0.0911
2023-02-26 23:25,360007,10006,월광의 칼리고,97967,9.7967,9.7746,0.2261
2023-02-26 23:25,360007,10006,제천대성 오공,32979,3.2979,3.3082,0.3113
2023-02-26 23:25,360007,10006,리치 퀸,32709,3.2709,3.3082,1.1275
2023-02-26 23:25,360007,10006,대지의 고일,33225,3.3225,3.3082,0.4323
2023-02-26 23:25,360007,10006,라르카의 마법인형,33026,3.3026,3.3082,0.1693
2023-02-26 23:25,360007,10006,듀라한,33089,3.3089,3.3082,0.0212
2023-02-26 23:25,360007,10006,여왕 마브,33122,3.3122,3.3082,0.1209
2023-02-26 23:25,360007,10006,지휘관 투랑카,33310,3.331,3.3082,0.6892
2023-02-26 23:25,360007,10006,추장 오크볼그,33167,3.3167,3.3082,0.2569
2023-02-26 23:25,360007,10006,스켈레톤 킹,32908,3.2908,3.3082,0.526
2023-02-26 23:25,360007,10006,해방된 헬게이트 가디언,32924,3.2924,3.3081,0.4746
2023-02-26 23:25,360007,10006,푸른 달의 헤이크단,16270,1.627,1.6541,1.6384
2023-02-26 23:25,660202,10201,인형 테디,97266,9.7266,9.762,0.3626
2023-02-26 23:25,660202,10201,가고일,97970,9.797,9.762,0.3585
2023-02-26 23:25,660202,10201,인형 레비,97753,9.7753,9.762,0.1362
2023-02-26 23:25,660202,10201,뚱냥,97746,9.7746,9.762,0.1291
2023-02-26 23:25,660202,10201,와이번,98066,9.8066,9.762,0.4569
2023-02-26 23:25,660202,10201,녹튜,97731,9.7731,9.762,0.1137
2023-02-26 23:25,660202,10201,로간,97448,9.7448,9.762,0.1762
2023-02-26 23:25,660202,10201,플라틀,97593,9.7593,9.762,0.0277
